E + GRAIN0 -> GRAIN-
C2H + C7H2 -> C9H2 + H
C2H + C3 -> C5 + H
C2H + C5 -> C7 + H
C2H + C7 -> C9 + H
C2H + C9 -> C11 + H
C2H + C2 -> C4 + H
C2H + C4 -> C6 + H
C2H + C6 -> C8 + H
C2H + C8 -> C10 + H
C2H + HC3N -> HC5N + H
C2H + HC5N -> HC7N + H
C2H + HC7N -> HC9N + H
C2H + HC9N -> HC11N + H
C2H + HC11N -> HC13N + H
CH2 + HNO -> NO + CH3
HCO + HCO -> H2CO + CO
HCO + HNO -> H2CO + NO
HCO + CH3 -> CH4 + CO
HNO + CH3 -> CH4 + NO
NH2 + H2CO -> NH2CHO + H
C + C -> C2
C + H -> CH
C + N -> CN
C + O -> CO
C + H2 -> CH2
H + O -> OH
O + O -> O2
O + SO -> SO2
S + CO -> OCS
CH + H2 -> CH3
CN + C2H -> HC3N
CN + CH3 -> C2H3N
C + C2 -> C3
C + C3 -> C4
H + OH -> H2O
OH + OH -> H2O2
C2+ + E -> C + C
CCL+ + E -> C + CL
CF+ + E -> C + F
CH+ + E -> C + H
CLO+ + E -> CL + O
CN+ + E -> C + N
CO+ + E -> O + C
CP+ + E -> P + C
CS+ + E -> C + S
H2+ + E -> H + H
HCL+ + E -> H + CL
HF+ + E -> H + F
HEH+ + E -> H + HE
HS+ + E -> S + H
N2+ + E -> N + N
NH+ + E -> N + H
NO+ + E -> N + O
NS+ + E -> N + S
O2+ + E -> O + O
OH+ + E -> O + H
PH+ + E -> P + H
PN+ + E -> P + N
PO+ + E -> P + O
S2+ + E -> S + S
SIC+ + E -> SI + C
SIH+ + E -> SI + H
SIN+ + E -> SI + N
SIO+ + E -> SI + O
SIS+ + E -> SI + S
SIF+ + E -> SI + F
SO+ + E -> O + S
C2H+ + E -> C2 + H
C2H+ + E -> CH + C
C2H+ + E -> C + C + H
C2N+ + E -> C + CN
C2N+ + E -> C2 + N
C2O+ + E -> CO + C
C2S+ + E -> C2 + S
C2S+ + E -> CS + C
C3+ + E -> C2 + C
CCP+ + E -> P + C2
CCP+ + E -> CP + C
CH2+ + E -> C + H2
CH2+ + E -> CH + H
CH2+ + E -> C + H + H
CHSI+ + E -> SI + CH
CHSI+ + E -> SIC + H
CNC+ + E -> CN + C
CO2+ + E -> O + CO
H2CL+ + E -> CL + H + H
H2CL+ + E -> HCL + H
H2F+ + E -> F + H + H
H2F+ + E -> HF + H
H2O+ + E -> O + H2
H2O+ + E -> OH + H
H2O+ + E -> O + H + H
H2S+ + E -> S + H + H
H2S+ + E -> HS + H
H3+ + E -> H + H + H
H3+ + E -> H2 + H
HCN+ + E -> CN + H
HCO+ + E -> CO + H
HCO+ + E -> OH + C
HCO+ + E -> CH + O
HCP+ + E -> P + CH
HCP+ + E -> CP + H
HCS+ + E -> CS + H
HCS+ + E -> CH + S
HNC+ + E -> CN + H
HNO+ + E -> NO + H
HNS+ + E -> NS + H
HNSI+ + E -> NH + SI
HNSI+ + E -> SIN + H
HOC+ + E -> CO + H
HPN+ + E -> PH + N
HPN+ + E -> PN + H
HPO+ + E -> PH + O
HPO+ + E -> PO + H
HSIO+ + E -> SI + OH
HSIO+ + E -> SIO + H
HSIS+ + E -> SI + HS
HSIS+ + E -> SIS + H
HSO+ + E -> SO + H
N2H+ + E -> N2 + H
N2H+ + E -> NH + N
NAH2+ + E -> NA + H2
NAH2+ + E -> NAH + H
NCO+ + E -> CO + N
NH2+ + E -> N + H + H
NH2+ + E -> NH + H
NO2+ + E -> O + NO
O2H+ + E -> O2 + H
OCS+ + E -> CO + S
OCS+ + E -> CS + O
OCS+ + E -> C + SO
PH2+ + E -> P + H2
PH2+ + E -> PH + H
S2H+ + E -> HS + S
S2H+ + E -> S2 + H
SIC2+ + E -> SI + C2
SIC2+ + E -> SIC + C
SIH2+ + E -> SI + H + H
SIH2+ + E -> SI + H2
SIH2+ + E -> SIH + H
SINC+ + E -> SI + CN
SO2+ + E -> SO + O
C2H2+ + E -> C2H + H
C2H2+ + E -> C2 + H + H
C2H2+ + E -> CH + CH
C2H2+ + E -> CH2 + C
C2H2+ + E -> C2 + H2
C2HO+ + E -> CO + C + H
C2HO+ + E -> CO + CH
C2HO+ + E -> C2H + O
C2HO+ + E -> CCO + H
C2N2+ + E -> CN + CN
C2N2+ + E -> C2N + N
C2NH+ + E -> CH + CN
C2NH+ + E -> C2N + H
C3H+ + E -> C2H + C
C3H+ + E -> C3 + H
C3N+ + E -> C2 + CN
C3O+ + E -> C2 + CO
C3S+ + E -> C2 + CS
C3S+ + E -> C2S + C
C3S+ + E -> C3 + S
C4+ + E -> C2 + C2
C4+ + E -> C3 + C
CH2SI+ + E -> SI + CH2
CH2SI+ + E -> SIC + H2
CH2SI+ + E -> HCSI + H
CH3+ + E -> H2 + C + H
CH3+ + E -> CH + H + H
CH3+ + E -> CH + H2
CH3+ + E -> CH2 + H
H2CCL+ + E -> CCL + H + H
HCNH+ + E -> CN + H + H
HCNH+ + E -> HCN + H
HCNH+ + E -> HNC + H
H2CO+ + E -> CO + H + H
H2CO+ + E -> HCO + H
H2CS+ + E -> CS + H + H
H2CS+ + E -> HCS + H
H2NC+ + E -> CN + H2
H2NC+ + E -> HNC + H
H2NO+ + E -> NO + H2
H2NO+ + E -> HNO + H
H2PO+ + E -> PH + OH
H2PO+ + E -> HPO + H
H2S2+ + E -> HS + HS
H2S2+ + E -> HS2 + H
H2SIO+ + E -> SIH + OH
H2SIO+ + E -> SIO + H2
H3O+ + E -> OH + H + H
H3O+ + E -> H2O + H
H3O+ + E -> OH + H2
H3O+ + E -> H2 + H + O
H3S+ + E -> HS + H + H
H3S+ + E -> H2S + H
HC2S+ + E -> CS + CH
HC2S+ + E -> C2S + H
HCO2+ + E -> CO + H + O
HCO2+ + E -> OH + CO
HCO2+ + E -> CO2 + H
HNCO+ + E -> CO + NH
HOCS+ + E -> OH + CS
HOCS+ + E -> OCS + H
HSIO2+ + E -> SIO + OH
HSIO2+ + E -> SIO2 + H
HSO2+ + E -> SO + H + O
HSO2+ + E -> SO + OH
HSO2+ + E -> SO2 + H
NAH2O+ + E -> NA + H2O
NAH2O+ + E -> NAOH + H
NH3+ + E -> NH + H + H
NH3+ + E -> NH2 + H
PC2H+ + E -> CP + CH
PC2H+ + E -> CCP + H
PCH2+ + E -> CP + H2
PCH2+ + E -> HCP + H
PH3+ + E -> PH + H2
PH3+ + E -> PH2 + H
PNH2+ + E -> NH2 + P
SIC2H+ + E -> C2H + SI
SIC2H+ + E -> SIC2 + H
SIC3+ + E -> SIC + C2
SIC3+ + E -> SIC2 + C
SIH3+ + E -> SIH + H2
SIH3+ + E -> SIH2 + H
SINCH+ + E -> SIN + CH
SINCH+ + E -> SINC + H
SINH2+ + E -> SIN + H2
SINH2+ + E -> HNSI + H
C2H2N+ + E -> CH + HCN
C2H2N+ + E -> CN + CH2
C2H2N+ + E -> C2N + H2
C2H2O+ + E -> C2 + H2O
C2H2O+ + E -> CH2 + CO
C2H2O+ + E -> C2H2 + O
C2H3+ + E -> C2H + H + H
C2H3+ + E -> C2H + H2
C2H3+ + E -> C2H2 + H
C2H3+ + E -> C2 + H + H2
C2H3+ + E -> CH3 + C
C2H3+ + E -> CH2 + CH
C3H2+ + E -> C2 + CH2
H2C3+ + E -> C2 + CH2
C3H2+ + E -> C3 + H + H
H2C3+ + E -> C3 + H + H
C3H2+ + E -> C3 + H2
H2C3+ + E -> C3 + H2
C3H2+ + E -> C2H2 + C
H2C3+ + E -> C2H2 + C
C3H2+ + E -> C3H + H
H2C3+ + E -> HC3 + H
C3HN+ + E -> C2 + HCN
C3HN+ + E -> C2H + CN
C3HN+ + E -> C3N + H
C4H+ + E -> C2H + C2
C4H+ + E -> C3H + C
C4H+ + E -> C3 + CH
C4H+ + E -> C4 + H
C4N+ + E -> C2N + C2
C4N+ + E -> C3N + C
C4P+ + E -> CCP + C2
C4P+ + E -> C3P + C
C4S+ + E -> C2S + C2
C4S+ + E -> C3 + CS
C4S+ + E -> C3S + C
C5+ + E -> C3 + C2
C5+ + E -> C4 + C
CH2O2+ + E -> CO2 + H + H
CH4+ + E -> CH2 + H + H
CH4+ + E -> CH3 + H
H3CO+ + E -> CO + H + H2
H3CO+ + E -> HCO + H + H
H3CO+ + E -> H2CO + H
H3CS+ + E -> CS + H + H2
H3CS+ + E -> H2CS + H
H3S2+ + E -> HS2 + H2
H3S2+ + E -> H2S2 + H
H3SIO+ + E -> SIO + H2 + H
H3SIO+ + E -> H2SIO + H
HC3O+ + E -> C3H + O
HC3O+ + E -> HC3 + O
HC3O+ + E -> C3O + H
HC3S+ + E -> C2S + CH
HC3S+ + E -> C3S + H
NH4+ + E -> NH2 + H + H
NH4+ + E -> NH2 + H2
NH4+ + E -> NH3 + H
OCS+H2 + E -> OCS + H2
PC2H2+ + E -> P + C2H2
PC2H2+ + E -> CCP + H2
PC2H2+ + E -> HCCP + H
PC3H+ + E -> CCP + CH
PC3H+ + E -> C3P + H
PC3H+ + E -> HCCP + C
PCH3+ + E -> CP + H2 + H
PCH3+ + E -> HCP + H2
PCH3+ + E -> CH3 + P
PNH3+ + E -> NH3 + P
SIC2H2+ + E -> SIC2 + H2
SIC2H2+ + E -> SIC2H + H
SIC3H+ + E -> SI + C3H
SIC3H+ + E -> SI + HC3
SIC3H+ + E -> SIC3 + H
SIC4+ + E -> SIC2 + C2
SIC4+ + E -> SIC3 + C
SICH3+ + E -> HCSI + H2
SICH3+ + E -> SICH2 + H
SIH4+ + E -> SIH2 + H2
SIH4+ + E -> SIH3 + H
C2H3N+ + E -> C2N + H2 + H
C2H3N+ + E -> CH2 + HCN
C2H3N+ + E -> CH3 + CN
C2H3N+ + E -> C2H2N + H
C2H3O+ + E -> CH3 + CO
C2H3O+ + E -> C2H2O + H
C2H4+ + E -> C2H2 + H + H
C2H4+ + E -> C2H2 + H2
C2H4+ + E -> C2H3 + H
C2H4+ + E -> C2H + H2 + H
C2H4+ + E -> CH4 + C
C2H4+ + E -> CH3 + CH
C2H4+ + E -> CH2 + CH2
C3H2N+ + E -> C2H + HNC
C3H2N+ + E -> HCNC2 + H
C3H2N+ + E -> HC2NC + H
C3H2N+ + E -> HC3N + H
C3H2N+ + E -> HNC3 + H
C3H3+ + E -> C2H2 + CH
H3C3+ + E -> C2H2 + CH
C3H3+ + E -> C3H + H2
H3C3+ + E -> HC3 + H2
C3H3+ + E -> C3H2 + H
H3C3+ + E -> H2C3 + H
C4H2+ + E -> C4 + H2
C4H2+ + E -> C4H + H
C5H+ + E -> C4H + C
C5H+ + E -> C5 + H
C5N+ + E -> C2 + C3N
C6+ + E -> C4 + C2
C6+ + E -> C5 + C
CH3O2+ + E -> CO2 + H2 + H
CH3O2+ + E -> CH2O2 + H
CH4N+ + E -> CN + H2 + H2
CH4N+ + E -> CH2 + NH2
CH4N+ + E -> HCN + H + H2
CH4N+ + E -> CH3N + H
CH4O+ + E -> CH3 + OH
CH4O+ + E -> H2CO + H2
CH5+ + E -> CH3 + H2
CH5+ + E -> CH4 + H
CH5+ + E -> CH3 + H + H
CH5+ + E -> CH2 + H2 + H
CH5+ + E -> CH + H2 + H2
H2C3O+ + E -> C2H2 + CO
H2C3O+ + E -> C3H + OH
H2C3O+ + E -> HC3 + OH
H2C3O+ + E -> C3O + H + H
H2C3O+ + E -> C3O + H2
HC2NCH+ + E -> C2H + HCN
HC2NCH+ + E -> C2H2 + CN
HC2NCH+ + E -> HCNC2 + H
HC2NCH+ + E -> HC2NC + H
HC2NCH+ + E -> HC3N + H
HC2NCH+ + E -> HNC3 + H
HC4N+ + E -> C3N + CH
HC4O+ + E -> C3H + CO
HC4O+ + E -> HC3 + CO
HC4O+ + E -> C3O + CH
HC4S+ + E -> C2S + C2H
HC4S+ + E -> C3S + CH
HC4S+ + E -> C4S + H
NH2CNH+ + E -> NH2 + HNC
NH2CNH+ + E -> NH2CN + H
PC2H3+ + E -> PH + C2H2
PC2H3+ + E -> CCP + H2 + H
PC2H3+ + E -> HCCP + H2
PC4H+ + E -> CP + C3H
PC4H+ + E -> CP + HC3
PC4H+ + E -> CCP + C2H
PC4H+ + E -> C3P + CH
PC4H+ + E -> C4P + H
PCH4+ + E -> HCP + H2 + H
PCH4+ + E -> CH2PH + H
PCH4+ + E -> CH4 + P
SIC2H3+ + E -> SIC2H + H2
SIC2H3+ + E -> SIC2H2 + H
SIC3H2+ + E -> SIC3 + H2
SIC3H2+ + E -> SIC3H + H
SIC4H+ + E -> SIC3 + CH
SIC4H+ + E -> SIC4 + H
SICH4+ + E -> SICH2 + H2
SICH4+ + E -> SICH3 + H
SIH5+ + E -> SIH3 + H2
SIH5+ + E -> SIH4 + H
C2H4N+ + E -> C2H2N + H + H
C2H4N+ + E -> C2H3N + H
C2H4O+ + E -> CH3 + HCO
C2H4O+ + E -> C2H2O + H + H
C2H4O+ + E -> C2H2O + H2
C2H5+ + E -> C2H + H2 + H2
C2H5+ + E -> C2H2 + H2 + H
C2H5+ + E -> C2H3 + H2
C2H5+ + E -> C2H4 + H
C3H3N+ + E -> C3N + H2 + H
C3H3N+ + E -> HC3N + H2
C3H4+ + E -> C3H2 + H2
C3H4+ + E -> H2C3 + H2
C3H4+ + E -> C3H3 + H
C3H4+ + E -> C2H3 + CH
C3H4+ + E -> C2H2 + CH2
C3H4+ + E -> C2H + CH3
C3H4+ + E -> C3H2 + H + H
C3H4+ + E -> H2C3 + H + H
C4H3+ + E -> C4H + H2
C4H3+ + E -> C4H2 + H
C5H2+ + E -> C5 + H2
C5H2+ + E -> C5H + H
C5HN+ + E -> CN + C4H
C5HN+ + E -> C3N + C2H
C5HN+ + E -> C5N + H
C6H+ + E -> C5H + C
C6H+ + E -> C6 + H
C7+ + E -> C4 + C3
C7+ + E -> C5 + C2
C7+ + E -> C6 + C
CH5N+ + E -> CH3 + NH2
CH5N+ + E -> CH3N + H2
CH5O+ + E -> H2CO + H2 + H
CH5O+ + E -> CH3 + H2O
CH5O+ + E -> CH3 + OH + H
CH5O+ + E -> CH2 + H2O + H
CH5O+ + E -> CH3OH + H
H2C4N+ + E -> HC3N + CH
H3C3O+ + E -> C3H + H2O
H3C3O+ + E -> HC3 + H2O
H3C3O+ + E -> C3O + H2 + H
NH2CH2O+ + E -> NH2CHO + H
NH2CH2O+ + E -> NH3 + CO + H
NH2CH2O+ + E -> H2CN + H2O
NH2CH2O+ + E -> OCN + H2 + H2
NH2CH2O+ + E -> NH2 + H2CO
PC2H4+ + E -> P + C2H4
PC2H4+ + E -> CCP + H2 + H2
PC2H4+ + E -> HCCP + H2 + H
PC4H2+ + E -> CCP + C2H2
PC4H2+ + E -> C4P + H2
C2H5O+ + E -> H2CO + CH3
C2H5O+ + E -> C2H2O + H2 + H
C2H5O+ + E -> CH4 + CO + H
C2H5O+ + E -> C2H4O + H
C2H6+ + E -> C2H4 + H2
C2H6+ + E -> C2H5 + H
C3H4N+ + E -> C3N + H2 + H2
C3H4N+ + E -> HC3N + H2 + H
C3H4N+ + E -> C3H3N + H
C3H5+ + E -> C3H3 + H2
C3H5+ + E -> C3H4 + H
C4H4+ + E -> C4H + H2 + H
C4H4+ + E -> C4H2 + H2
C4H4+ + E -> C4H3 + H
C5H2N+ + E -> C5N + H2
C5H2N+ + E -> HC5N + H
C5H3+ + E -> C5H + H2
C5H3+ + E -> C5H2 + H
C6H2+ + E -> C6 + H + H
C6H2+ + E -> C6 + H2
C6H2+ + E -> C6H + H
C7H+ + E -> C6H + C
C7H+ + E -> C7 + H
C7N+ + E -> C2 + C5N
C8+ + E -> C6 + C2
C8+ + E -> C7 + C
CH6N+ + E -> CH3N + H2 + H
CH6N+ + E -> CH5N + H
COOCH4+ + E -> CH3 + CO2 + H
COOCH4+ + E -> CH3OH + CO
H3C4N+ + E -> HC3N + CH2
C2H5OH+ + E -> C2H2O + H2 + H2
C2H5OH+ + E -> CH4 + H2CO
C2H5OH+ + E -> C2H4O + H2
C2H5OH+ + E -> C2H5 + OH
C4H4N+ + E -> CH3 + HC3N
C4H4N+ + E -> CH3C3N + H
C4H5+ + E -> C4H + H2 + H2
C4H5+ + E -> C4H2 + H + H2
C4H5+ + E -> C3H4 + CH
C4H5+ + E -> C2H2 + C2H3
C4H5+ + E -> C2H + C2H4
C5H3N+ + E -> C5N + H2 + H
C5H3N+ + E -> HC5N + H2
C5H4+ + E -> C5H + H + H2
C5H4+ + E -> C5H2 + H2
C6H3+ + E -> C6H + H + H
C6H3+ + E -> C6H + H2
C6H3+ + E -> C6H2 + H
C7H2+ + E -> C7 + H2
C7H2+ + E -> C7H + H
C7HN+ + E -> CN + C6H
C7HN+ + E -> C7N + H
C8H+ + E -> C7H + C
C8H+ + E -> C8 + H
C9+ + E -> C7 + C2
C9+ + E -> C8 + C
CH3OCH3+ + E -> CH3 + CH3 + O
CH3OCH3+ + E -> H2CO + CH4
CH3OCH3+ + E -> CH3OH + CH2
H5C2O2+ + E -> CH3OH + HCO
H5C2O2+ + E -> HCOOCH3 + H
C10+ + E -> C8 + C2
C10+ + E -> C9 + C
C2H5OH2+ + E -> C2H4 + H2O + H
C2H5OH2+ + E -> C2H4O + H2 + H
C2H5OH2+ + E -> C2H5OH + H
C2H6CO+ + E -> CH3 + CH3 + CO
C2H6CO+ + E -> C2H4O + CH2
C5H4N+ + E -> C5N + H2 + H2
C5H4N+ + E -> HC5N + H2 + H
C5H5+ + E -> C5H2 + H2 + H
C5H5+ + E -> CH3C4H + H
C6H4+ + E -> C6H + H2 + H
C6H4+ + E -> C6H2 + H2
C7H2N+ + E -> C7N + H2
C7H2N+ + E -> HC7N + H
C7H3+ + E -> C7H + H2
C7H3+ + E -> C7H2 + H
C8H2+ + E -> C8 + H2
C8H2+ + E -> C8H + H
C9H+ + E -> C8H + C
C9H+ + E -> C9 + H
C9N+ + E -> C2 + C7N
CH3OCH4+ + E -> CH3 + CH4 + O
CH3OCH4+ + E -> CH3OH + CH3
CH3OCH4+ + E -> CH3OCH3 + H
C3H6OH+ + E -> C2H4O + CH3
C3H6OH+ + E -> C2H6CO + H
C4H7+ + E -> C4H + H2 + H2 + H2
C4H7+ + E -> C3H3 + CH4
C4H7+ + E -> C2H3 + C2H4
C4H7+ + E -> C2H2 + C2H5
C6H4N+ + E -> CH3 + HC5N
C6H4N+ + E -> CH3C5N + H
C6H5+ + E -> C6H + H2 + H2
C6H5+ + E -> C6H2 + H2 + H
C7H3N+ + E -> C7N + H2 + H
C7H3N+ + E -> HC7N + H2
C7H4+ + E -> C7H + H2 + H
C7H4+ + E -> C7H2 + H2
C8H3+ + E -> C8H + H2
C8H3+ + E -> C8H2 + H
C9H2+ + E -> C9 + H2
C9H2+ + E -> C9H + H
C9HN+ + E -> CN + C8H
C9HN+ + E -> C9N + H
C7H5+ + E -> C7H2 + H2 + H
C7H5+ + E -> CH3C6H + H
C8H4+ + E -> C8H + H2 + H
C8H4+ + E -> C8H2 + H2
C9H2N+ + E -> C9N + H2
C9H2N+ + E -> HC9N + H
C9H3+ + E -> C9H + H2
C9H3+ + E -> C9H2 + H
C6H7+ + E -> C6H6 + H
C6H7+ + E -> C6H2 + H2 + H2 + H
C8H4N+ + E -> CH3 + HC7N
C8H4N+ + E -> CH3C7N + H
C8H5+ + E -> C8H + H2 + H2
C8H5+ + E -> C8H2 + H + H2
C9H3N+ + E -> C9N + H2 + H
C9H3N+ + E -> HC9N + H2
C9H4+ + E -> C9H + H2 + H
C9H4+ + E -> C9H2 + H2
C9H5+ + E -> C9H + H2 + H2
C9H5+ + E -> C9H2 + H2 + H
C+ + E -> C
CL+ + E -> CL
FE+ + E -> FE
H+ + E -> H
HE+ + E -> HE
MG+ + E -> MG
N+ + E -> N
NA+ + E -> NA
O+ + E -> O
S+ + E -> S
SI+ + E -> SI
H2+ + E -> H2
H2S+ + E -> H2S
CH3+ + E -> CH3
H2CO+ + E -> H2CO
H2CS+ + E -> H2CS
C+ + C- -> C + C
C+ + H- -> H + C
C+ + S- -> C + S
FE+ + C- -> FE + C
FE+ + H- -> FE + H
FE+ + S- -> FE + S
H+ + C- -> H + C
H+ + H- -> H + H
H+ + S- -> H + S
HE+ + C- -> HE + C
HE+ + H- -> H + HE
HE+ + S- -> HE + S
MG+ + C- -> MG + C
MG+ + H- -> MG + H
MG+ + S- -> MG + S
N+ + C- -> N + C
N+ + H- -> H + N
N+ + S- -> N + S
NA+ + C- -> NA + C
NA+ + H- -> NA + H
NA+ + S- -> NA + S
O+ + C- -> O + C
O+ + H- -> H + O
O+ + S- -> O + S
S+ + C- -> S + C
S+ + H- -> S + H
S+ + S- -> S + S
SI+ + C- -> SI + C
SI+ + H- -> SI + H
SI+ + S- -> SI + S
H2+ + H- -> H + H2
H3+ + H- -> H2 + H2
HCO+ + H- -> CO + H2
H3O+ + H- -> OH + H2 + H
H3O+ + H- -> H2O + H2
NH4+ + H- -> NH3 + H2
C + E -> C-
H + E -> H-
O + E -> O-
S + E -> S-
C -> C+ + E
CL -> CL+ + E
FE -> FE+ + E
MG -> MG+ + E
NA -> NA+ + E
S -> S+ + E
SI -> SI+ + E
C2 -> C + C
C2 -> C2+ + E
CCL -> CL + C
CH -> C + H
CH -> CH+ + E
CLO -> CL + O
CN -> C + N
CO -> C + O
CS -> C + S
H2 -> H + H
HCL -> CL + H
HF -> F + H
HS -> H + S
N2 -> N + N
NH -> H + N
NH -> NH+ + E
NO -> N + O
NO -> NO+ + E
NS -> N + S
O2 -> O + O
O2 -> O2+ + E
OH -> O + H
OH -> OH+ + E
SIC -> SI + C
SIH -> SI + H
SIO -> SI + O
SIS -> SI + S
SO -> O + S
C2H -> C2 + H
C2H -> C2H+ + E
C2N -> C2 + N
C2N -> CN + C
C2S -> C2 + S
C3 -> C2 + C
CH2 -> CH + H
CH2 -> CH2+ + E
CO2 -> CO + O
H2O -> OH + H
H2O -> H2O+ + E
H2S -> HS + H
HCN -> CN + H
HCO -> H + CO
HCO -> HCO+ + E
HNC -> CN + H
HNO -> NO + H
NAOH -> NA + OH
NH2 -> NH + H
NH2 -> NH2+ + E
NO2 -> NO + O
OCN -> O + CN
OCS -> CO + S
OCS -> OCS+ + E
SO2 -> SO + O
C2H2 -> C2H + H
C2H2 -> C2H2+ + E
C3H -> C3 + H
HC3 -> C3 + H
C3N -> C2 + CN
C3O -> C2 + CO
C3S -> C2 + CS
C4 -> C2 + C2
C4 -> C3 + C
CH3 -> CH + H2
CH3 -> CH2 + H
CH3 -> CH3+ + E
H2CO -> CO + H + H
H2CO -> CO + H2
H2CO -> HCO+ + H + E
H2CO -> H2CO+ + E
H2CS -> CS + H2
NH3 -> NH + H2
NH3 -> NH2 + H
NH3 -> NH3+ + E
C2H2O -> CH2 + CO
C2H2O -> C2H2O+ + E
C2H3 -> C2H2 + H
C2H3 -> C2H3+ + E
C3H2 -> C3 + H2
H2C3 -> C3 + H2
C3H2 -> C3H + H
H2C3 -> HC3 + H
C4H -> C2H + C2
C4H -> C4 + H
C4N -> C3 + CN
C4S -> C3 + CS
C5 -> C3 + C2
CH2O2 -> HCO + OH
CH2O2 -> CH2O2+ + E
CH3N -> HCN + H2
CH4 -> CH + H + H2
CH4 -> CH2 + H2
CH4 -> CH3 + H
HC3N -> C2H + CN
C2H3N -> CH3 + CN
C2H3N -> C2H3N+ + E
C2H4 -> C2H2 + H2
C2H4 -> C2H4+ + E
C3H3 -> C3H + H2
C3H3 -> HC3 + H2
C3H3 -> C3H2 + H
C3H3 -> H2C3 + H
C4H2 -> C2H + C2H
C4H2 -> C4H + H
C4H2 -> C4H2+ + E
C5H -> C2H + C3
C5H -> C3H + C2
C5H -> HC3 + C2
C5H -> C5 + H
C5N -> C4 + CN
CH3OH -> H2CO + H2
CH3OH -> CH4O+ + E
C2H4O -> CH3 + HCO
C2H4O -> CH4 + CO
C2H4O -> C2H4O+ + E
C3H4 -> C3H2 + H2
C3H4 -> H2C3 + H2
C3H4 -> C3H3 + H
C3H4 -> C3H4+ + E
C4H4 -> C3H4 + C
C4H6 -> C3H6 + C
C5H2 -> C3H + C2H
C5H2 -> HC3 + C2H
C5H2 -> C5H + H
C6H -> C2H + C4
C6H -> C3H + C3
C6H -> HC3 + C3
CH5N -> CN + H2 + H2 + H
CH5N -> HCN + H2 + H + H
CH5N -> CH3 + NH2
CH5N -> CH3N + H + H
CH5N -> CH5N+ + E
HC5N -> H + C5N
HC5N -> C4H + CN
CH3C3N -> C3N + CH3
NC4N -> CN + CN + C2
NC6N -> CN + CN + C4
NC8N -> CN + CN + C6
NC10N -> CN + CN + C8
NC12N -> CN + CN + C10
HC4N -> CH + C2 + CN
HC6N -> CH + C4 + CN
HC8N -> CH + C6 + CN
HC10N -> CH + C8 + CN
HC12N -> CH + C10 + CN
HC13N -> CH + C11 + CN
SIC2H3 -> SIC2H2 + H
SIC3H3 -> SIC3H + H2
SIC3H5 -> SIC3H + H2 + H2
SIC4H -> SI + C4H
SIC6H -> SI + C6H
SIC8H -> SI + C8H
C2H5OH -> C2H4 + H2O
C2H5OH -> C2H5OH+ + E
CH3C4H -> C4H + CH3
CH3OCH3 -> H2CO + CH4
CH3OCH3 -> CH3OCH3+ + E
C2+ -> C+ + C
CH+ -> C+ + H
H2+ -> H+ + H
OH+ -> H+ + O
SIH+ -> SI+ + H
C2H+ -> C2+ + H
CH2+ -> CH+ + H
H3+ -> H+ + H2
H3+ -> H2+ + H
CH3+ -> CH+ + H2
CH3+ -> CH2+ + H
C- -> C + E
H- -> H + E
O- -> O + E
S- -> S + E
CN- -> CN + E
OH- -> OH + E
H -> H+ + E
HE -> HE+ + E
H -> H_DUST
H2 -> H_DUSTH_DUST
H_DUST -> H
H_DUSTH_DUST -> H2
H_DUST + H_DUST -> H_DUSTH_DUST
