#size(cm)    nu(1/s)      Qabs         Qsca         g(cos)       
1.585000e-04 1.126616e+14 7.301000e-01 1.733000e+00 5.730000e-01 
1.585000e-04 1.193441e+14 7.872000e-01 1.846000e+00 5.880000e-01 
1.585000e-04 1.264414e+14 8.122000e-01 1.992000e+00 6.620000e-01 
1.585000e-04 1.338957e+14 7.390000e-01 1.949000e+00 6.490000e-01 
1.585000e-04 1.418800e+14 8.069000e-01 2.047000e+00 6.760000e-01 
1.585000e-04 1.502719e+14 7.613000e-01 1.863000e+00 6.590000e-01 
1.585000e-04 1.591255e+14 7.983000e-01 1.836000e+00 6.440000e-01 
1.585000e-04 1.686122e+14 8.071000e-01 1.612000e+00 6.280000e-01 
1.585000e-04 1.785542e+14 8.046000e-01 1.627000e+00 6.280000e-01 
1.585000e-04 1.891435e+14 8.517000e-01 1.601000e+00 6.570000e-01 
1.585000e-04 2.003960e+14 8.466000e-01 1.667000e+00 6.790000e-01 
1.585000e-04 2.121673e+14 8.566000e-01 1.705000e+00 7.160000e-01 
1.585000e-04 2.247320e+14 8.665000e-01 1.669000e+00 7.230000e-01 
1.585000e-04 2.381195e+14 8.839000e-01 1.574000e+00 7.160000e-01 
1.585000e-04 2.521383e+14 8.995000e-01 1.506000e+00 7.190000e-01 
1.585000e-04 2.671947e+14 9.032000e-01 1.518000e+00 7.290000e-01 
1.585000e-04 2.830901e+14 9.072000e-01 1.543000e+00 7.430000e-01 
1.585000e-04 2.997925e+14 9.123000e-01 1.513000e+00 7.490000e-01 
1.585000e-04 3.175431e+14 9.152000e-01 1.467000e+00 7.520000e-01 
1.585000e-04 3.363542e+14 9.160000e-01 1.464000e+00 7.590000e-01 
1.585000e-04 3.563019e+14 9.156000e-01 1.468000e+00 7.660000e-01 
1.585000e-04 3.774298e+14 9.135000e-01 1.449000e+00 7.680000e-01 
1.585000e-04 3.997766e+14 9.101000e-01 1.440000e+00 7.720000e-01 
1.585000e-04 4.234955e+14 9.058000e-01 1.436000e+00 7.760000e-01 
1.585000e-04 4.485896e+14 9.011000e-01 1.428000e+00 7.780000e-01 
1.585000e-04 4.751069e+14 8.960000e-01 1.422000e+00 7.810000e-01 
1.585000e-04 5.032608e+14 8.905000e-01 1.417000e+00 7.830000e-01 
1.585000e-04 5.331539e+14 8.847000e-01 1.413000e+00 7.850000e-01 
1.585000e-04 5.646872e+14 8.784000e-01 1.409000e+00 7.860000e-01 
1.585000e-04 5.981494e+14 8.716000e-01 1.407000e+00 7.870000e-01 
1.585000e-04 6.335428e+14 8.646000e-01 1.405000e+00 7.870000e-01 
1.585000e-04 6.711271e+14 8.575000e-01 1.405000e+00 7.870000e-01 
1.585000e-04 7.109141e+14 8.506000e-01 1.404000e+00 7.870000e-01 
1.585000e-04 7.530582e+14 8.438000e-01 1.404000e+00 7.870000e-01 
1.585000e-04 7.977447e+14 8.368000e-01 1.404000e+00 7.870000e-01 
1.585000e-04 8.449618e+14 8.277000e-01 1.407000e+00 7.850000e-01 
1.585000e-04 8.949029e+14 8.154000e-01 1.414000e+00 7.810000e-01 
1.585000e-04 9.481102e+14 7.993000e-01 1.427000e+00 7.750000e-01 
1.585000e-04 1.004330e+15 7.807000e-01 1.444000e+00 7.670000e-01 
1.585000e-04 1.063848e+15 7.562000e-01 1.470000e+00 7.570000e-01 
1.585000e-04 1.126616e+15 7.295000e-01 1.501000e+00 7.480000e-01 
1.585000e-04 1.193441e+15 7.058000e-01 1.524000e+00 7.420000e-01 
1.585000e-04 1.264414e+15 6.882000e-01 1.526000e+00 7.430000e-01 
1.585000e-04 1.338957e+15 6.919000e-01 1.498000e+00 7.550000e-01 
1.585000e-04 1.418800e+15 7.158000e-01 1.450000e+00 7.780000e-01 
1.585000e-04 1.502719e+15 7.580000e-01 1.389000e+00 8.110000e-01 
1.585000e-04 1.591255e+15 8.123000e-01 1.318000e+00 8.520000e-01 
1.585000e-04 1.686122e+15 8.736000e-01 1.242000e+00 8.970000e-01 
1.585000e-04 1.785542e+15 9.261000e-01 1.180000e+00 9.290000e-01 
1.585000e-04 1.891435e+15 9.554000e-01 1.149000e+00 9.410000e-01 
1.585000e-04 2.003960e+15 9.595000e-01 1.149000e+00 9.380000e-01 
1.585000e-04 2.121673e+15 9.460000e-01 1.164000e+00 9.280000e-01 
1.585000e-04 2.247320e+15 9.240000e-01 1.185000e+00 9.130000e-01 
1.585000e-04 2.381195e+15 8.958000e-01 1.210000e+00 8.920000e-01 
1.585000e-04 2.521383e+15 8.625000e-01 1.242000e+00 8.680000e-01 
1.585000e-04 2.671947e+15 8.148000e-01 1.290000e+00 8.330000e-01 
1.585000e-04 2.830901e+15 7.609000e-01 1.348000e+00 8.000000e-01 
1.585000e-04 2.997925e+15 7.338000e-01 1.373000e+00 7.890000e-01 
1.585000e-04 3.175431e+15 7.075000e-01 1.396000e+00 7.810000e-01 
1.585000e-04 3.363542e+15 7.126000e-01 1.384000e+00 7.900000e-01 
1.585000e-04 3.563019e+15 6.902000e-01 1.403000e+00 7.810000e-01 
1.585000e-04 3.774298e+15 6.671000e-01 1.420000e+00 7.740000e-01 
1.585000e-04 3.997766e+15 6.473000e-01 1.434000e+00 7.700000e-01 
1.585000e-04 4.234955e+15 6.302000e-01 1.444000e+00 7.680000e-01 
1.585000e-04 4.485896e+15 6.325000e-01 1.435000e+00 7.780000e-01 
1.585000e-04 4.751069e+15 6.656000e-01 1.396000e+00 8.020000e-01 
1.585000e-04 5.032608e+15 6.803000e-01 1.378000e+00 8.140000e-01 
1.585000e-04 5.331539e+15 6.793000e-01 1.375000e+00 8.210000e-01 
1.585000e-04 5.646872e+15 6.924000e-01 1.357000e+00 8.360000e-01 
1.585000e-04 5.981494e+15 7.109000e-01 1.335000e+00 8.540000e-01 
1.585000e-04 6.335428e+15 7.267000e-01 1.316000e+00 8.710000e-01 
1.585000e-04 6.711271e+15 7.460000e-01 1.294000e+00 8.890000e-01 
1.585000e-04 7.109141e+15 7.706000e-01 1.265000e+00 9.090000e-01 
1.585000e-04 7.530582e+15 8.097000e-01 1.223000e+00 9.310000e-01 
1.585000e-04 7.977447e+15 8.425000e-01 1.188000e+00 9.460000e-01 
1.585000e-04 8.449618e+15 8.431000e-01 1.187000e+00 9.470000e-01 
1.585000e-04 8.949029e+15 8.452000e-01 1.183000e+00 9.500000e-01 
1.585000e-04 9.481102e+15 8.501000e-01 1.176000e+00 9.550000e-01 
1.585000e-04 1.004330e+16 8.559000e-01 1.168000e+00 9.600000e-01 
1.585000e-04 1.063848e+16 8.623000e-01 1.160000e+00 9.640000e-01 
1.585000e-04 1.126616e+16 8.688000e-01 1.152000e+00 9.680000e-01 
1.585000e-04 1.193441e+16 8.755000e-01 1.144000e+00 9.720000e-01 
1.585000e-04 1.264414e+16 8.822000e-01 1.135000e+00 9.760000e-01 
1.585000e-04 1.338957e+16 8.888000e-01 1.127000e+00 9.790000e-01 
1.585000e-04 1.418800e+16 8.952000e-01 1.119000e+00 9.820000e-01 
1.585000e-04 1.502719e+16 9.015000e-01 1.112000e+00 9.850000e-01 
1.585000e-04 1.591255e+16 9.076000e-01 1.104000e+00 9.870000e-01 
1.585000e-04 1.686122e+16 9.135000e-01 1.097000e+00 9.890000e-01 
1.585000e-04 1.785542e+16 9.190000e-01 1.090000e+00 9.910000e-01 
1.585000e-04 1.891435e+16 9.243000e-01 1.084000e+00 9.920000e-01 
1.585000e-04 2.003960e+16 9.293000e-01 1.078000e+00 9.930000e-01 
1.585000e-04 2.121673e+16 9.338000e-01 1.072000e+00 9.940000e-01 
1.585000e-04 2.247320e+16 9.380000e-01 1.067000e+00 9.950000e-01 
1.585000e-04 2.381195e+16 9.418000e-01 1.062000e+00 9.960000e-01 
1.585000e-04 2.521383e+16 9.450000e-01 1.057000e+00 9.970000e-01 
1.585000e-04 2.671947e+16 9.477000e-01 1.054000e+00 9.970000e-01 
1.585000e-04 2.830901e+16 9.496000e-01 1.053000e+00 9.980000e-01 
1.585000e-04 2.997925e+16 9.505000e-01 1.053000e+00 9.980000e-01 
1.585000e-04 3.175431e+16 9.494000e-01 1.051000e+00 9.970000e-01 
1.585000e-04 3.363542e+16 9.470000e-01 1.053000e+00 9.970000e-01 
1.585000e-04 3.563019e+16 9.443000e-01 1.056000e+00 9.980000e-01 
1.585000e-04 3.774298e+16 9.401000e-01 1.060000e+00 9.980000e-01 
1.585000e-04 3.997766e+16 9.321000e-01 1.068000e+00 9.990000e-01 
1.585000e-04 4.234955e+16 9.203000e-01 1.080000e+00 9.990000e-01 
1.585000e-04 4.485896e+16 9.043000e-01 1.096000e+00 9.990000e-01 
1.585000e-04 4.751069e+16 8.838000e-01 1.116000e+00 9.990000e-01 
1.585000e-04 5.032608e+16 8.590000e-01 1.141000e+00 9.990000e-01 
1.585000e-04 5.331539e+16 8.285000e-01 1.171000e+00 9.990000e-01 
1.585000e-04 5.646872e+16 7.938000e-01 1.206000e+00 9.990000e-01 
1.585000e-04 5.981494e+16 7.553000e-01 1.244000e+00 9.990000e-01 
1.585000e-04 6.335428e+16 7.145000e-01 1.282000e+00 1.000000e+00 
1.585000e-04 6.711271e+16 6.726000e-01 1.323000e+00 1.000000e+00 
1.585000e-04 7.109141e+16 9.975000e-01 1.002000e+00 1.000000e+00 
1.585000e-04 7.530582e+16 9.955000e-01 1.004000e+00 1.000000e+00 
1.585000e-04 7.977447e+16 9.946000e-01 1.005000e+00 1.000000e+00 
1.585000e-04 8.449618e+16 9.935000e-01 1.006000e+00 1.000000e+00 
1.585000e-04 8.949029e+16 9.924000e-01 1.008000e+00 1.000000e+00 
1.585000e-04 9.481102e+16 9.911000e-01 1.009000e+00 1.000000e+00 
1.585000e-04 1.004330e+17 9.897000e-01 1.010000e+00 1.000000e+00 
1.585000e-04 1.063848e+17 9.878000e-01 1.012000e+00 1.000000e+00 
1.585000e-04 1.126616e+17 9.853000e-01 1.015000e+00 1.000000e+00 
1.585000e-04 1.193441e+17 9.821000e-01 1.018000e+00 1.000000e+00 
1.585000e-04 1.264414e+17 9.776000e-01 1.022000e+00 1.000000e+00 
1.585000e-04 1.338957e+17 9.714000e-01 1.028000e+00 1.000000e+00 
1.585000e-04 1.418800e+17 9.628000e-01 1.037000e+00 1.000000e+00 
1.585000e-04 1.502719e+17 9.511000e-01 1.048000e+00 1.000000e+00 
1.585000e-04 1.591255e+17 9.356000e-01 1.064000e+00 1.000000e+00 
1.585000e-04 1.686122e+17 9.151000e-01 1.084000e+00 1.000000e+00 
1.585000e-04 1.785542e+17 8.891000e-01 1.110000e+00 1.000000e+00 
1.585000e-04 1.891435e+17 8.571000e-01 1.142000e+00 1.000000e+00 
1.585000e-04 2.003960e+17 8.190000e-01 1.179000e+00 1.000000e+00 
1.585000e-04 2.121673e+17 7.752000e-01 1.223000e+00 1.000000e+00 
1.585000e-04 2.247320e+17 7.264000e-01 1.271000e+00 1.000000e+00 
1.585000e-04 2.381195e+17 6.743000e-01 1.322000e+00 1.000000e+00 
1.585000e-04 2.521383e+17 6.205000e-01 1.375000e+00 1.000000e+00 
1.585000e-04 2.671947e+17 5.635000e-01 1.431000e+00 1.000000e+00 
1.585000e-04 2.830901e+17 5.077000e-01 1.485000e+00 1.000000e+00 
1.585000e-04 2.997925e+17 4.544000e-01 1.537000e+00 1.000000e+00 

2.512000e-04 2.997925e+11 1.286000e-03 1.692000e-07 -1.190000e-01 
2.512000e-04 3.175431e+11 1.337000e-03 2.131000e-07 -1.190000e-01 
2.512000e-04 3.363542e+11 1.393000e-03 2.682000e-07 -1.190000e-01 
2.512000e-04 3.563019e+11 1.457000e-03 3.377000e-07 -1.190000e-01 
2.512000e-04 3.774298e+11 1.528000e-03 4.251000e-07 -1.190000e-01 
2.512000e-04 3.997766e+11 1.608000e-03 5.352000e-07 -1.190000e-01 
2.512000e-04 4.234955e+11 1.697000e-03 6.738000e-07 -1.190000e-01 
2.512000e-04 4.485896e+11 1.797000e-03 8.483000e-07 -1.190000e-01 
2.512000e-04 4.751069e+11 1.909000e-03 1.068000e-06 -1.180000e-01 
2.512000e-04 5.032608e+11 2.035000e-03 1.344000e-06 -1.180000e-01 
2.512000e-04 5.331539e+11 2.177000e-03 1.693000e-06 -1.180000e-01 
2.512000e-04 5.646872e+11 2.335000e-03 2.131000e-06 -1.180000e-01 
2.512000e-04 5.981494e+11 2.514000e-03 2.683000e-06 -1.170000e-01 
2.512000e-04 6.335428e+11 2.714000e-03 3.377000e-06 -1.170000e-01 
2.512000e-04 6.711271e+11 2.939000e-03 4.251000e-06 -1.160000e-01 
2.512000e-04 7.109141e+11 3.192000e-03 5.352000e-06 -1.160000e-01 
2.512000e-04 7.530582e+11 3.477000e-03 6.738000e-06 -1.150000e-01 
2.512000e-04 7.977447e+11 3.798000e-03 8.482000e-06 -1.140000e-01 
2.512000e-04 8.449618e+11 4.159000e-03 1.068000e-05 -1.130000e-01 
2.512000e-04 8.949029e+11 4.567000e-03 1.344000e-05 -1.120000e-01 
2.512000e-04 9.481102e+11 5.027000e-03 1.692000e-05 -1.110000e-01 
2.512000e-04 1.004330e+12 5.546000e-03 2.130000e-05 -1.100000e-01 
2.512000e-04 1.063848e+12 6.134000e-03 2.682000e-05 -1.080000e-01 
2.512000e-04 1.126616e+12 6.801000e-03 3.376000e-05 -1.060000e-01 
2.512000e-04 1.193441e+12 7.558000e-03 4.250000e-05 -1.040000e-01 
2.512000e-04 1.264414e+12 8.422000e-03 5.350000e-05 -1.010000e-01 
2.512000e-04 1.338957e+12 9.411000e-03 6.735000e-05 -9.830000e-02 
2.512000e-04 1.418800e+12 1.055000e-02 8.478000e-05 -9.460000e-02 
2.512000e-04 1.502719e+12 1.188000e-02 1.067000e-04 -9.000000e-02 
2.512000e-04 1.591255e+12 1.345000e-02 1.344000e-04 -8.440000e-02 
2.512000e-04 1.686122e+12 1.535000e-02 1.692000e-04 -7.730000e-02 
2.512000e-04 1.785542e+12 1.776000e-02 2.132000e-04 -6.820000e-02 
2.512000e-04 1.891435e+12 2.108000e-02 2.690000e-04 -5.620000e-02 
2.512000e-04 2.003960e+12 2.650000e-02 3.403000e-04 -3.970000e-02 
2.512000e-04 2.121673e+12 3.842000e-02 4.281000e-04 -1.600000e-02 
2.512000e-04 2.247320e+12 5.000000e-02 5.244000e-04 1.830000e-02 
2.512000e-04 2.381195e+12 7.615000e-02 6.731000e-04 6.360000e-02 
2.512000e-04 2.521383e+12 1.475000e-01 9.051000e-04 8.270000e-02 
2.512000e-04 2.671947e+12 2.363000e-01 1.263000e-03 -4.030000e-02 
2.512000e-04 2.830901e+12 2.125000e-01 1.588000e-03 -1.720000e-01 
2.512000e-04 2.997925e+12 1.754000e-01 1.927000e-03 -2.010000e-01 
2.512000e-04 3.175431e+12 1.631000e-01 2.376000e-03 -2.030000e-01 
2.512000e-04 3.363542e+12 1.624000e-01 2.964000e-03 -2.020000e-01 
2.512000e-04 3.563019e+12 1.665000e-01 3.721000e-03 -2.040000e-01 
2.512000e-04 3.774298e+12 1.721000e-01 4.682000e-03 -2.070000e-01 
2.512000e-04 3.997766e+12 1.788000e-01 5.893000e-03 -2.090000e-01 
2.512000e-04 4.234955e+12 1.867000e-01 7.416000e-03 -2.110000e-01 
2.512000e-04 4.485896e+12 1.961000e-01 9.329000e-03 -2.130000e-01 
2.512000e-04 4.751069e+12 2.071000e-01 1.173000e-02 -2.130000e-01 
2.512000e-04 5.032608e+12 2.199000e-01 1.474000e-02 -2.140000e-01 
2.512000e-04 5.331539e+12 2.344000e-01 1.851000e-02 -2.130000e-01 
2.512000e-04 5.646872e+12 2.507000e-01 2.321000e-02 -2.130000e-01 
2.512000e-04 5.981494e+12 2.685000e-01 2.908000e-02 -2.130000e-01 
2.512000e-04 6.335428e+12 2.883000e-01 3.637000e-02 -2.120000e-01 
2.512000e-04 6.711271e+12 3.095000e-01 4.543000e-02 -2.110000e-01 
2.512000e-04 7.109141e+12 3.318000e-01 5.668000e-02 -2.100000e-01 
2.512000e-04 7.530582e+12 3.537000e-01 7.061000e-02 -2.100000e-01 
2.512000e-04 7.977447e+12 3.738000e-01 8.787000e-02 -2.100000e-01 
2.512000e-04 8.449618e+12 3.915000e-01 1.093000e-01 -2.100000e-01 
2.512000e-04 8.949029e+12 4.064000e-01 1.360000e-01 -2.090000e-01 
2.512000e-04 9.481102e+12 4.187000e-01 1.695000e-01 -2.070000e-01 
2.512000e-04 1.004330e+13 4.291000e-01 2.115000e-01 -2.040000e-01 
2.512000e-04 1.063848e+13 4.385000e-01 2.642000e-01 -2.000000e-01 
2.512000e-04 1.126616e+13 4.483000e-01 3.304000e-01 -1.940000e-01 
2.512000e-04 1.193441e+13 4.602000e-01 4.127000e-01 -1.860000e-01 
2.512000e-04 1.264414e+13 4.756000e-01 5.133000e-01 -1.770000e-01 
2.512000e-04 1.338957e+13 4.914000e-01 6.342000e-01 -1.660000e-01 
2.512000e-04 1.418800e+13 5.104000e-01 7.756000e-01 -1.520000e-01 
2.512000e-04 1.502719e+13 5.327000e-01 9.341000e-01 -1.360000e-01 
2.512000e-04 1.591255e+13 5.553000e-01 1.102000e+00 -1.180000e-01 
2.512000e-04 1.686122e+13 5.741000e-01 1.271000e+00 -9.710000e-02 
2.512000e-04 1.785542e+13 5.892000e-01 1.431000e+00 -7.210000e-02 
2.512000e-04 1.891435e+13 5.995000e-01 1.570000e+00 -4.220000e-02 
2.512000e-04 2.003960e+13 6.052000e-01 1.686000e+00 -5.810000e-03 
2.512000e-04 2.121673e+13 6.102000e-01 1.781000e+00 3.930000e-02 
2.512000e-04 2.247320e+13 6.182000e-01 1.866000e+00 9.560000e-02 
2.512000e-04 2.381195e+13 6.341000e-01 1.964000e+00 1.650000e-01 
2.512000e-04 2.521383e+13 6.591000e-01 2.123000e+00 2.440000e-01 
2.512000e-04 2.671947e+13 6.608000e-01 2.217000e+00 2.980000e-01 
2.512000e-04 2.830901e+13 6.452000e-01 2.405000e+00 3.340000e-01 
2.512000e-04 2.997925e+13 6.125000e-01 2.437000e+00 3.490000e-01 
2.512000e-04 3.175431e+13 5.953000e-01 2.423000e+00 3.680000e-01 
2.512000e-04 3.363542e+13 6.066000e-01 2.439000e+00 3.970000e-01 
2.512000e-04 3.563019e+13 6.554000e-01 2.564000e+00 4.340000e-01 
2.512000e-04 3.774298e+13 7.176000e-01 2.838000e+00 4.810000e-01 
2.512000e-04 3.997766e+13 6.690000e-01 2.789000e+00 4.870000e-01 
2.512000e-04 4.234955e+13 6.203000e-01 2.566000e+00 4.560000e-01 
2.512000e-04 4.485896e+13 6.142000e-01 2.377000e+00 4.270000e-01 
2.512000e-04 4.751069e+13 6.959000e-01 2.340000e+00 4.150000e-01 
2.512000e-04 5.032608e+13 6.825000e-01 2.205000e+00 4.670000e-01 
2.512000e-04 5.331539e+13 6.578000e-01 2.027000e+00 4.510000e-01 
2.512000e-04 5.646872e+13 6.624000e-01 1.883000e+00 4.180000e-01 
2.512000e-04 5.981494e+13 7.333000e-01 1.829000e+00 4.340000e-01 
2.512000e-04 6.335428e+13 6.520000e-01 1.647000e+00 4.600000e-01 
2.512000e-04 6.711271e+13 7.024000e-01 1.753000e+00 4.970000e-01 
2.512000e-04 7.109141e+13 6.786000e-01 1.772000e+00 5.510000e-01 
2.512000e-04 7.530582e+13 6.839000e-01 1.836000e+00 5.660000e-01 
2.512000e-04 7.977447e+13 7.415000e-01 2.021000e+00 6.370000e-01 
2.512000e-04 8.449618e+13 6.499000e-01 1.998000e+00 6.370000e-01 
2.512000e-04 8.949029e+13 7.201000e-01 2.110000e+00 6.550000e-01 
2.512000e-04 9.481102e+13 6.617000e-01 1.968000e+00 6.530000e-01 
2.512000e-04 1.004330e+14 7.222000e-01 1.939000e+00 6.240000e-01 
2.512000e-04 1.063848e+14 6.964000e-01 1.700000e+00 6.110000e-01 
2.512000e-04 1.126616e+14 7.071000e-01 1.716000e+00 6.010000e-01 
2.512000e-04 1.193441e+14 7.390000e-01 1.632000e+00 6.130000e-01 
2.512000e-04 1.264414e+14 7.307000e-01 1.741000e+00 6.390000e-01 
2.512000e-04 1.338957e+14 7.444000e-01 1.809000e+00 6.920000e-01 
2.512000e-04 1.418800e+14 7.674000e-01 1.799000e+00 6.930000e-01 
2.512000e-04 1.502719e+14 7.846000e-01 1.684000e+00 6.880000e-01 
2.512000e-04 1.591255e+14 7.948000e-01 1.574000e+00 6.800000e-01 
2.512000e-04 1.686122e+14 7.841000e-01 1.563000e+00 6.830000e-01 
2.512000e-04 1.785542e+14 7.923000e-01 1.621000e+00 7.060000e-01 
2.512000e-04 1.891435e+14 8.091000e-01 1.631000e+00 7.230000e-01 
2.512000e-04 2.003960e+14 8.242000e-01 1.555000e+00 7.230000e-01 
2.512000e-04 2.121673e+14 8.336000e-01 1.504000e+00 7.250000e-01 
2.512000e-04 2.247320e+14 8.372000e-01 1.534000e+00 7.390000e-01 
2.512000e-04 2.381195e+14 8.435000e-01 1.532000e+00 7.470000e-01 
2.512000e-04 2.521383e+14 8.520000e-01 1.478000e+00 7.460000e-01 
2.512000e-04 2.671947e+14 8.554000e-01 1.475000e+00 7.530000e-01 
2.512000e-04 2.830901e+14 8.567000e-01 1.477000e+00 7.590000e-01 
2.512000e-04 2.997925e+14 8.575000e-01 1.450000e+00 7.610000e-01 
2.512000e-04 3.175431e+14 8.568000e-01 1.450000e+00 7.660000e-01 
2.512000e-04 3.363542e+14 8.555000e-01 1.440000e+00 7.690000e-01 
2.512000e-04 3.563019e+14 8.533000e-01 1.433000e+00 7.720000e-01 
2.512000e-04 3.774298e+14 8.510000e-01 1.426000e+00 7.750000e-01 
2.512000e-04 3.997766e+14 8.485000e-01 1.419000e+00 7.780000e-01 
2.512000e-04 4.234955e+14 8.457000e-01 1.413000e+00 7.800000e-01 
2.512000e-04 4.485896e+14 8.428000e-01 1.407000e+00 7.830000e-01 
2.512000e-04 4.751069e+14 8.395000e-01 1.402000e+00 7.850000e-01 
2.512000e-04 5.032608e+14 8.359000e-01 1.397000e+00 7.870000e-01 
2.512000e-04 5.331539e+14 8.320000e-01 1.393000e+00 7.880000e-01 
2.512000e-04 5.646872e+14 8.275000e-01 1.390000e+00 7.890000e-01 
2.512000e-04 5.981494e+14 8.225000e-01 1.388000e+00 7.890000e-01 
2.512000e-04 6.335428e+14 8.172000e-01 1.387000e+00 7.890000e-01 
2.512000e-04 6.711271e+14 8.117000e-01 1.386000e+00 7.890000e-01 
2.512000e-04 7.109141e+14 8.063000e-01 1.386000e+00 7.890000e-01 
2.512000e-04 7.530582e+14 8.009000e-01 1.386000e+00 7.880000e-01 
2.512000e-04 7.977447e+14 7.952000e-01 1.386000e+00 7.880000e-01 
2.512000e-04 8.449618e+14 7.876000e-01 1.389000e+00 7.860000e-01 
2.512000e-04 8.949029e+14 7.766000e-01 1.395000e+00 7.820000e-01 
2.512000e-04 9.481102e+14 7.616000e-01 1.408000e+00 7.750000e-01 
2.512000e-04 1.004330e+15 7.440000e-01 1.424000e+00 7.670000e-01 
2.512000e-04 1.063848e+15 7.200000e-01 1.449000e+00 7.560000e-01 
2.512000e-04 1.126616e+15 6.932000e-01 1.477000e+00 7.460000e-01 
2.512000e-04 1.193441e+15 6.691000e-01 1.497000e+00 7.400000e-01 
2.512000e-04 1.264414e+15 6.536000e-01 1.499000e+00 7.410000e-01 
2.512000e-04 1.338957e+15 6.621000e-01 1.474000e+00 7.530000e-01 
2.512000e-04 1.418800e+15 6.905000e-01 1.430000e+00 7.770000e-01 
2.512000e-04 1.502719e+15 7.355000e-01 1.373000e+00 8.100000e-01 
2.512000e-04 1.591255e+15 7.919000e-01 1.306000e+00 8.520000e-01 
2.512000e-04 1.686122e+15 8.543000e-01 1.234000e+00 8.970000e-01 
2.512000e-04 1.785542e+15 9.067000e-01 1.174000e+00 9.290000e-01 
2.512000e-04 1.891435e+15 9.346000e-01 1.145000e+00 9.420000e-01 
2.512000e-04 2.003960e+15 9.379000e-01 1.143000e+00 9.390000e-01 
2.512000e-04 2.121673e+15 9.246000e-01 1.157000e+00 9.280000e-01 
2.512000e-04 2.247320e+15 9.037000e-01 1.177000e+00 9.130000e-01 
2.512000e-04 2.381195e+15 8.767000e-01 1.202000e+00 8.930000e-01 
2.512000e-04 2.521383e+15 8.444000e-01 1.233000e+00 8.680000e-01 
2.512000e-04 2.671947e+15 7.972000e-01 1.280000e+00 8.330000e-01 
2.512000e-04 2.830901e+15 7.432000e-01 1.336000e+00 7.990000e-01 
2.512000e-04 2.997925e+15 7.170000e-01 1.361000e+00 7.870000e-01 
2.512000e-04 3.175431e+15 6.921000e-01 1.383000e+00 7.790000e-01 
2.512000e-04 3.363542e+15 6.987000e-01 1.371000e+00 7.890000e-01 
2.512000e-04 3.563019e+15 6.775000e-01 1.390000e+00 7.800000e-01 
2.512000e-04 3.774298e+15 6.561000e-01 1.408000e+00 7.720000e-01 
2.512000e-04 3.997766e+15 6.382000e-01 1.421000e+00 7.680000e-01 
2.512000e-04 4.234955e+15 6.228000e-01 1.432000e+00 7.670000e-01 
2.512000e-04 4.485896e+15 6.266000e-01 1.424000e+00 7.770000e-01 
2.512000e-04 4.751069e+15 6.605000e-01 1.386000e+00 8.010000e-01 
2.512000e-04 5.032608e+15 6.757000e-01 1.368000e+00 8.130000e-01 
2.512000e-04 5.331539e+15 6.755000e-01 1.365000e+00 8.200000e-01 
2.512000e-04 5.646872e+15 6.894000e-01 1.349000e+00 8.350000e-01 
2.512000e-04 5.981494e+15 7.084000e-01 1.327000e+00 8.530000e-01 
2.512000e-04 6.335428e+15 7.247000e-01 1.308000e+00 8.700000e-01 
2.512000e-04 6.711271e+15 7.446000e-01 1.286000e+00 8.890000e-01 
2.512000e-04 7.109141e+15 7.698000e-01 1.259000e+00 9.090000e-01 
2.512000e-04 7.530582e+15 8.089000e-01 1.217000e+00 9.310000e-01 
2.512000e-04 7.977447e+15 8.415000e-01 1.183000e+00 9.460000e-01 
2.512000e-04 8.449618e+15 8.422000e-01 1.182000e+00 9.470000e-01 
2.512000e-04 8.949029e+15 8.446000e-01 1.178000e+00 9.500000e-01 
2.512000e-04 9.481102e+15 8.499000e-01 1.171000e+00 9.550000e-01 
2.512000e-04 1.004330e+16 8.560000e-01 1.164000e+00 9.600000e-01 
2.512000e-04 1.063848e+16 8.626000e-01 1.156000e+00 9.640000e-01 
2.512000e-04 1.126616e+16 8.695000e-01 1.148000e+00 9.680000e-01 
2.512000e-04 1.193441e+16 8.764000e-01 1.140000e+00 9.720000e-01 
2.512000e-04 1.264414e+16 8.833000e-01 1.131000e+00 9.760000e-01 
2.512000e-04 1.338957e+16 8.901000e-01 1.124000e+00 9.790000e-01 
2.512000e-04 1.418800e+16 8.968000e-01 1.116000e+00 9.820000e-01 
2.512000e-04 1.502719e+16 9.034000e-01 1.108000e+00 9.850000e-01 
2.512000e-04 1.591255e+16 9.097000e-01 1.101000e+00 9.870000e-01 
2.512000e-04 1.686122e+16 9.158000e-01 1.094000e+00 9.890000e-01 
2.512000e-04 1.785542e+16 9.215000e-01 1.087000e+00 9.910000e-01 
2.512000e-04 1.891435e+16 9.271000e-01 1.081000e+00 9.920000e-01 
2.512000e-04 2.003960e+16 9.354000e-01 1.065000e+00 9.930000e-01 
2.512000e-04 2.121673e+16 9.396000e-01 1.060000e+00 9.940000e-01 
2.512000e-04 2.247320e+16 9.442000e-01 1.056000e+00 9.950000e-01 
2.512000e-04 2.381195e+16 9.493000e-01 1.051000e+00 9.960000e-01 
2.512000e-04 2.521383e+16 9.537000e-01 1.046000e+00 9.970000e-01 
2.512000e-04 2.671947e+16 9.565000e-01 1.044000e+00 9.970000e-01 
2.512000e-04 2.830901e+16 9.580000e-01 1.042000e+00 9.970000e-01 
